id,pn,num,company_name,aog_status,create_time,PNR_ID
69157,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2022-09-16 12:08:50,21-5X-11
69157,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2022-09-16 12:08:50,21-5X-40
69195,3202444-1,1.0,九元航空有限公司,Done,2022-09-16 14:26:02,21-6X-17
70216,3202444-1,1.0,海南航空控股股份有限公司,Done,2022-09-22 14:21:05,21-6X-17
70576,024116,1.0,北京飞机维修工程有限公司重庆分公司,Confirm,2022-09-23 21:43:03,21-6X-25
70704,396608-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2022-09-24 20:33:26,21-5X-03
71266,398116-1-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2022-09-27 21:03:38,21-6X-22
71906,622814-5,1.0,中国邮政航空有限责任公司,Confirm,2022-09-30 19:36:21,21-6X-14
72310,645242-1,1.0,昆明航空有限公司,Confirm,2022-10-03 16:12:29,21-2x-28
72545,67600014-1,1.0,奥凯航空有限公司,Done,2022-10-05 22:12:16,21-5X-11
72545,67600014-1,1.0,奥凯航空有限公司,Done,2022-10-05 22:12:16,21-5X-40
73329,396608-1,1.0,九元航空有限公司,Done,2022-10-10 17:28:36,21-5X-03
73655,624018-1,1.0,中国邮政航空有限责任公司,Confirm,2022-10-12 14:50:58,21-6X-01
73831,7121-19971-01AC,2.0,中国邮政航空有限责任公司,Done,2022-10-13 13:56:41,21-3x-02
73833,398908-3,1.0,中国邮政航空有限责任公司,Confirm,2022-10-13 13:56:41,21-5X-35
73833,398908-3,1.0,中国邮政航空有限责任公司,Confirm,2022-10-13 13:56:41,21-6X-19
73834,622814-5,2.0,中国邮政航空有限责任公司,Done,2022-10-13 13:56:41,21-6X-14
74285,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2022-10-16 14:41:43,21-5X-11
74285,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2022-10-16 14:41:43,21-5X-40
74773,2215240-1,1.0,九元航空有限公司,Done,2022-10-18 23:18:20,21-5X-04
75199,1150250-1,1.0,中国邮政航空有限责任公司,Confirm,2022-10-21 05:34:44,21-5X-31
75200,398908-5,1.0,中国邮政航空有限责任公司,Done,2022-10-21 05:34:44,21-5X-35
75200,398908-5,1.0,中国邮政航空有限责任公司,Done,2022-10-21 05:34:44,21-6X-19
75221,3290206-1,1.0,中国邮政航空有限责任公司,Done,2022-10-21 10:01:38,21-5X-36
75387,824392-2-003,1.0,东海航空有限公司,Done,2022-10-21 17:51:05,21-3X-01
75456,396608-1,1.0,海南航空控股股份有限公司,Confirm,2022-10-22 12:22:52,21-5X-03
76759,398908-5,1.0,天津货运航空有限公司,Confirm,2022-10-30 05:47:44,21-5X-35
76759,398908-5,1.0,天津货运航空有限公司,Confirm,2022-10-30 05:47:44,21-6X-19
77153,398908-5,1.0,中国邮政航空有限责任公司,Done,2022-11-01 11:52:27,21-5X-35
77153,398908-5,1.0,中国邮政航空有限责任公司,Done,2022-11-01 11:52:27,21-6X-19
77324,622814-5,1.0,中国邮政航空有限责任公司,Done,2022-11-02 11:02:37,21-6X-14
77621,622878-2,1.0,中州航空有限责任公司,Confirm,2022-11-04 07:45:48,21-5X-34
77621,622878-2,1.0,中州航空有限责任公司,Confirm,2022-11-04 07:45:48,21-6X-13
77623,398908-3,1.0,中州航空有限责任公司,Confirm,2022-11-04 07:45:48,21-5X-35
77623,398908-3,1.0,中州航空有限责任公司,Confirm,2022-11-04 07:45:48,21-6X-19
78186,398908-5,1.0,九元航空有限公司,Confirm,2022-11-07 19:00:45,21-5X-35
78186,398908-5,1.0,九元航空有限公司,Confirm,2022-11-07 19:00:45,21-6X-19
78832,622814-4,1.0,中州航空有限责任公司,Confirm,2022-11-11 16:53:15,21-6X-14
80110,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Confirm,2022-11-19 22:50:57,21-5X-11
80110,67600014-1,1.0,北京飞机维修工程有限公司天津分公司,Confirm,2022-11-19 22:50:57,21-5X-40
80355,396608-1,1.0,中州航空有限责任公司,Confirm,2022-11-21 20:15:15,21-5X-03
82538,3202444-1,2.0,东方航空技术有限公司,Done,2022-12-05 13:15:15,21-6X-17
83997,3202444-1,1.0,九元航空有限公司,Done,2022-12-13 15:11:03,21-6X-17
84569,67200060-1,1.0,福州航空有限责任公司,Confirm,2022-12-17 08:29:36,21-7x-01
84887,67600014-1,1.0,奥凯航空有限公司,Confirm,2022-12-19 18:15:17,21-5X-11
84887,67600014-1,1.0,奥凯航空有限公司,Confirm,2022-12-19 18:15:17,21-5X-40
87239,398908-5,1.0,山东航空股份有限公司,Confirm,2023-01-06 02:20:51,21-5X-35
87239,398908-5,1.0,山东航空股份有限公司,Confirm,2023-01-06 02:20:51,21-6X-19
88087,396608-1,1.0,厦门航空有限公司,Done,2023-01-10 23:27:19,21-5X-03
88594,398908-6,1.0,九元航空有限公司,Done,2023-01-13 12:34:58,21-6X-19
88594,398908-6,1.0,九元航空有限公司,Done,2023-01-13 12:34:58,21-5X-35
89255,21230-10BA,1.0,金鹏航空股份有限公司,Confirm,2023-01-17 00:31:30,21-3x-03
89900,398908-3,1.0,河北航空有限公司,Confirm,2023-01-20 11:22:39,21-5X-35
89900,398908-3,1.0,河北航空有限公司,Confirm,2023-01-20 11:22:39,21-6X-19
89909,396608-1,1.0,东海航空有限公司,Done,2023-01-20 12:45:27,21-5X-03
89950,396608-1,1.0,中国国际航空股份有限公司重庆分公司,Done,2023-01-20 16:26:29,21-5X-03
89977,396608-1,1.0,东海航空有限公司,Done,2023-01-21 00:16:41,21-5X-03
90074,51090248-005,1.0,苏南瑞丽航空有限公司,Confirm,2023-01-22 01:30:15,21-6X-14
90572,67600014-1,1.0,奥凯航空有限公司,Done,2023-01-25 21:22:23,21-5X-11
90572,67600014-1,1.0,奥凯航空有限公司,Done,2023-01-25 21:22:23,21-5X-40
90745,645405-2,1.0,九元航空有限公司,Done,2023-01-27 09:23:56,21-2x-16
90825,67600014-1,1.0,奥凯航空有限公司,Done,2023-01-27 16:13:36,21-5X-11
90825,67600014-1,1.0,奥凯航空有限公司,Done,2023-01-27 16:13:36,21-5X-40
90844,824392-1-003,1.0,苏南瑞丽航空有限公司,Done,2023-01-27 20:57:01,21-3X-01
91143,398908-3,1.0,幸福航空有限责任公司,Done,2023-01-29 11:43:08,21-5X-35
91143,398908-3,1.0,幸福航空有限责任公司,Done,2023-01-29 11:43:08,21-6X-19
92408,398908-3,1.0,苏南瑞丽航空有限公司,Confirm,2023-02-05 13:11:11,21-5X-35
92408,398908-3,1.0,苏南瑞丽航空有限公司,Confirm,2023-02-05 13:11:11,21-6X-19
92601,65-52810-64,1.0,顺丰航空有限公司,Done,2023-02-06 11:48:40,21-5X-02
93453,7121-19971-01AC,1.0,中国邮政航空有限责任公司,Done,2023-02-09 18:51:26,21-3x-02
93570,1019439-2-001,1.0,幸福航空有限责任公司,Done,2023-02-10 13:12:13,21-3X-01
94734,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2023-02-16 10:13:06,21-5X-11
94734,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2023-02-16 10:13:06,21-5X-40
94895,396608-1,1.0,厦门航空有限公司,Done,2023-02-17 08:00:56,21-5X-03
95383,622878-2,1.0,中州航空有限责任公司,Done,2023-02-20 07:22:31,21-5X-34
95383,622878-2,1.0,中州航空有限责任公司,Done,2023-02-20 07:22:31,21-6X-13
96064,622878-2,1.0,中州航空有限责任公司,Done,2023-02-22 16:59:15,21-5X-34
96064,622878-2,1.0,中州航空有限责任公司,Done,2023-02-22 16:59:15,21-6X-13
97348,622878-2,1.0,中州航空有限责任公司,Done,2023-02-28 20:08:34,21-5X-34
97348,622878-2,1.0,中州航空有限责任公司,Done,2023-02-28 20:08:34,21-6X-13
97456,396608-1,1.0,东海航空有限公司,Confirm,2023-03-01 12:49:14,21-5X-03
97526,398908-5,1.0,九元航空有限公司,Done,2023-03-01 16:12:16,21-5X-35
97526,398908-5,1.0,九元航空有限公司,Done,2023-03-01 16:12:16,21-6X-19
97591,3214972-1,1.0,东方航空技术有限公司,Confirm,2023-03-01 21:12:49,21-6X-18
98109,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-03-03 20:12:31,21-5X-03
98116,645242-1,1.0,奥凯航空有限公司,Done,2023-03-03 22:13:28,21-2x-28
99559,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-03-11 19:42:05,21-5X-03
99747,51090248-003,1.0,幸福航空有限责任公司,Confirm,2023-03-12 20:53:21,21-6X-14
100463,1150002-1,1.0,九元航空有限公司,Done,2023-03-15 18:57:01,21-5X-13
101343,645242-1,1.0,东海航空有限公司,Done,2023-03-20 10:47:10,21-2x-28
102429,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-03-24 15:15:59,21-5X-03
104076,67600014-1,1.0,幸福航空有限责任公司,Confirm,2023-03-31 18:49:54,21-5X-11
104076,67600014-1,1.0,幸福航空有限责任公司,Confirm,2023-03-31 18:49:54,21-5X-40
104139,2215240-1,1.0,东海航空有限公司,Done,2023-04-01 11:24:23,21-5X-04
104947,AW2835AB06,1.0,中国邮政航空有限责任公司,Done,2023-04-04 17:41:21,21-3x-07-B
104948,21933-01AC,2.0,中国邮政航空有限责任公司,Done,2023-04-04 17:41:21,21-3x-02
105150,1150002-1,1.0,中原龙浩航空有限公司,Done,2023-04-06 08:27:07,21-5X-13
105570,622878-2,1.0,中国邮政航空有限责任公司,Confirm,2023-04-07 15:25:29,21-5X-34
105570,622878-2,1.0,中国邮政航空有限责任公司,Confirm,2023-04-07 15:25:29,21-6X-13
106394,WL501RC1,1.0,中州航空有限责任公司,Done,2023-04-11 19:23:38,21-3x-07-A
106861,21933-01AC,1.0,中州航空有限责任公司,Confirm,2023-04-13 15:39:11,21-3x-02
106862,WL501RC1,1.0,中州航空有限责任公司,Confirm,2023-04-13 15:39:11,21-3x-07-A
107720,541674-4,1.0,天津货运航空有限公司,Done,2023-04-17 11:55:49,21-5X-11
107720,541674-4,1.0,天津货运航空有限公司,Done,2023-04-17 11:55:49,21-5X-40
108680,67600014-1,1.0,昆明航空有限公司,Done,2023-04-20 14:33:02,21-5X-11
108680,67600014-1,1.0,昆明航空有限公司,Done,2023-04-20 14:33:02,21-5X-40
109071,645242-1,1.0,东海航空有限公司,Confirm,2023-04-22 11:48:43,21-2x-28
110660,398908-5,1.0,奥凯航空有限公司,Done,2023-04-29 22:47:57,21-5X-35
110660,398908-5,1.0,奥凯航空有限公司,Done,2023-04-29 22:47:57,21-6X-19
110731,1150002-1,1.0,中原龙浩航空有限公司,Done,2023-04-30 10:11:57,21-5X-13
111140,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-05-03 08:32:06,21-5X-11
111140,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-05-03 08:32:06,21-5X-40
111223,398908-3,1.0,山东航空股份有限公司,Done,2023-05-03 20:53:17,21-5X-35
111223,398908-3,1.0,山东航空股份有限公司,Done,2023-05-03 20:53:17,21-6X-19
112379,WL501RC1,1.0,中原龙浩航空有限公司,Confirm,2023-05-08 11:46:43,21-3x-07-A
112831,622878-2,1.0,中国邮政航空有限责任公司,Done,2023-05-10 10:38:15,21-5X-34
112831,622878-2,1.0,中国邮政航空有限责任公司,Done,2023-05-10 10:38:15,21-6X-13
112898,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-05-10 14:40:23,21-5X-35
112898,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-05-10 14:40:23,21-6X-19
114967,396608-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-05-20 00:20:44,21-5X-03
116350,65-52810-64,1.0,金鹏航空股份有限公司,Confirm,2023-05-26 12:39:06,21-5X-02
116450,645242-1,1.0,北京飞机维修工程有限公司大连分公司,Done,2023-05-26 17:32:07,21-2x-28
117308,624018-1,1.0,奥凯航空有限公司,Done,2023-05-30 19:27:53,21-6X-01
117327,3214972-1,1.0,奥凯航空有限公司,Done,2023-05-30 22:18:43,21-6X-18
118309,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-04 17:12:16,21-5X-11
118309,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-04 17:12:16,21-5X-40
118353,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-05 02:06:10,21-5X-11
118353,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-05 02:06:10,21-5X-40
118771,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-06 14:21:50,21-5X-11
118771,67600014-1,1.0,奥凯航空有限公司,Done,2023-06-06 14:21:50,21-5X-40
119205,7123-19973-03AB,1.0,奥凯航空有限公司,Done,2023-06-08 08:10:16,21-3X-01
119464,398908-5,1.0,九元航空有限公司,Done,2023-06-09 02:46:49,21-5X-35
119464,398908-5,1.0,九元航空有限公司,Done,2023-06-09 02:46:49,21-6X-19
119721,396498-2,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-06-10 10:00:45,21-5X-03
120005,396608-1,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-06-11 21:11:11,21-5X-03
120017,214C50-2,1.0,海航航空技术有限公司,Done,2023-06-12 00:10:20,21-3x-09
120583,21933-01AD,1.0,东方航空技术有限公司,Done,2023-06-14 10:10:34,21-3x-02
120801,541674-4,1.0,中州航空有限责任公司,Done,2023-06-15 02:49:53,21-5X-11
120801,541674-4,1.0,中州航空有限责任公司,Done,2023-06-15 02:49:53,21-5X-40
121271,398908-5,1.0,九元航空有限公司,Done,2023-06-16 22:53:24,21-5X-35
121271,398908-5,1.0,九元航空有限公司,Done,2023-06-16 22:53:24,21-6X-19
121467,398908-3,1.0,苏南瑞丽航空有限公司,Done,2023-06-18 03:21:49,21-5X-35
121467,398908-3,1.0,苏南瑞丽航空有限公司,Done,2023-06-18 03:21:49,21-6X-19
121612,2215280-1,1.0,东海航空有限公司,Done,2023-06-19 03:43:27,21-5X-04
122091,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-06-20 16:43:55,21-5X-03
122686,4101054,1.0,苏南瑞丽航空有限公司,Done,2023-06-23 10:25:13,21-2x-25
122686,4101054,1.0,苏南瑞丽航空有限公司,Done,2023-06-23 10:25:13,21-2x-24
122720,398908-5,1.0,九元航空有限公司,Confirm,2023-06-23 12:33:09,21-5X-35
122720,398908-5,1.0,九元航空有限公司,Confirm,2023-06-23 12:33:09,21-6X-19
122888,622878-2,1.0,中国邮政航空有限责任公司,Confirm,2023-06-24 12:39:47,21-5X-34
122888,622878-2,1.0,中国邮政航空有限责任公司,Confirm,2023-06-24 12:39:47,21-6X-13
122993,024116,1.0,九元航空有限公司,Done,2023-06-25 07:18:57,21-6X-25
123261,4101054,1.0,厦门航空有限公司,Done,2023-06-25 23:51:33,21-2x-25
123261,4101054,1.0,厦门航空有限公司,Done,2023-06-25 23:51:33,21-2x-24
123919,67600014-1,1.0,幸福航空有限责任公司,Done,2023-06-28 17:37:18,21-5X-11
123919,67600014-1,1.0,幸福航空有限责任公司,Done,2023-06-28 17:37:18,21-5X-40
124018,67600014-1,1.0,北京飞机维修工程有限公司大连分公司,Confirm,2023-06-29 10:18:27,21-5X-11
124018,67600014-1,1.0,北京飞机维修工程有限公司大连分公司,Confirm,2023-06-29 10:18:27,21-5X-40
124360,21933-01AC,1.0,苏南瑞丽航空有限公司,Done,2023-06-30 15:27:56,21-3x-02
124618,67600014-1,1.0,幸福航空有限责任公司,Done,2023-07-01 19:49:15,21-5X-11
124618,67600014-1,1.0,幸福航空有限责任公司,Done,2023-07-01 19:49:15,21-5X-40
124649,645242-1,1.0,奥凯航空有限公司,Done,2023-07-02 01:28:25,21-2x-28
125281,63396754-2,1.0,幸福航空有限责任公司,Done,2023-07-05 10:17:54,21-5X-03
125519,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-07-06 09:41:42,21-5X-35
125519,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-07-06 09:41:42,21-6X-19
125577,3290206-1,1.0,幸福航空有限责任公司,Confirm,2023-07-06 11:39:02,21-5X-36
125578,398908-3,1.0,幸福航空有限责任公司,Confirm,2023-07-06 11:39:02,21-5X-35
125578,398908-3,1.0,幸福航空有限责任公司,Confirm,2023-07-06 11:39:02,21-6X-19
125764,398908-3,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-07-06 22:04:01,21-5X-35
125764,398908-3,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-07-06 22:04:01,21-6X-19
126415,824392-1-003,1.0,北京飞机维修工程有限公司大连分公司,Done,2023-07-10 11:34:02,21-3X-01
126429,398908-5,1.0,九元航空有限公司,Done,2023-07-10 13:08:23,21-5X-35
126429,398908-5,1.0,九元航空有限公司,Done,2023-07-10 13:08:23,21-6X-19
126588,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-07-11 01:42:13,21-5X-35
126588,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-07-11 01:42:13,21-6X-19
126787,67600014-1,1.0,幸福航空有限责任公司,Confirm,2023-07-12 00:41:24,21-5X-11
126787,67600014-1,1.0,幸福航空有限责任公司,Confirm,2023-07-12 00:41:24,21-5X-40
127033,396608-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-07-13 09:06:00,21-5X-03
129034,2215240-1,1.0,九元航空有限公司,Done,2023-07-23 00:05:30,21-5X-04
129224,1019439-2-001,1.0,北京飞机维修工程有限公司,Done,2023-07-24 10:42:36,21-3X-01
129358,3214972-1,1.0,中国南方航空股份有限公司,Done,2023-07-24 20:04:03,21-6X-18
129869,572756-1,1.0,幸福航空有限责任公司,Confirm,2023-07-26 18:17:53,21-5X-28
130562,396608-1,1.0,九元航空有限公司,Done,2023-07-30 09:49:56,21-5X-03
131789,63396754-2,1.0,山东航空股份有限公司,Done,2023-08-04 18:51:59,21-5X-03
132314,67600014-1,1.0,九元航空有限公司,Confirm,2023-08-07 18:45:16,21-5X-11
132314,67600014-1,1.0,九元航空有限公司,Confirm,2023-08-07 18:45:16,21-5X-40
132358,WL501RC1,1.0,中州航空有限责任公司,Done,2023-08-08 00:12:38,21-3x-07-A
132785,645242-1,1.0,东海航空有限公司,Done,2023-08-10 03:05:20,21-2x-28
133267,3214972-1,1.0,山东航空股份有限公司,Done,2023-08-12 13:43:29,21-6X-18
133323,1019439-2-001,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-08-12 21:05:39,21-3X-01
133330,3290206-1,1.0,昆明航空有限公司,Done,2023-08-12 21:41:20,21-5X-36
134389,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2023-08-17 13:27:23,21-5X-11
134389,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2023-08-17 13:27:23,21-5X-40
134426,63396754-2,1.0,山东航空股份有限公司,Done,2023-08-17 16:11:12,21-5X-03
134991,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-08-20 18:44:53,21-5X-35
134991,398908-5,1.0,苏南瑞丽航空有限公司,Done,2023-08-20 18:44:53,21-6X-19
135192,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-08-21 16:02:31,21-5X-11
135192,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-08-21 16:02:31,21-5X-40
135807,398908-5,1.0,幸福航空有限责任公司,Done,2023-08-24 08:59:28,21-5X-35
135807,398908-5,1.0,幸福航空有限责任公司,Done,2023-08-24 08:59:28,21-6X-19
136132,622878-2,1.0,昆明航空有限公司,Done,2023-08-25 13:58:56,21-5X-34
136132,622878-2,1.0,昆明航空有限公司,Done,2023-08-25 13:58:56,21-6X-13
136133,3290206-1,1.0,昆明航空有限公司,Done,2023-08-25 13:58:56,21-5X-36
136332,398908-5,1.0,幸福航空有限责任公司,Done,2023-08-26 14:16:43,21-5X-35
136332,398908-5,1.0,幸福航空有限责任公司,Done,2023-08-26 14:16:43,21-6X-19
136817,398908-3,1.0,中原龙浩航空有限公司,Confirm,2023-08-29 07:32:16,21-5X-35
136817,398908-3,1.0,中原龙浩航空有限公司,Confirm,2023-08-29 07:32:16,21-6X-19
136843,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-08-29 09:50:50,21-5X-11
136843,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-08-29 09:50:50,21-5X-40
137165,396608-1,1.0,山东航空股份有限公司,Done,2023-08-30 19:17:15,21-5X-03
138581,3214972-1,1.0,幸福航空有限责任公司,Done,2023-09-06 18:47:05,21-6X-18
138582,398908-3,1.0,幸福航空有限责任公司,Done,2023-09-06 18:47:05,21-5X-35
138582,398908-3,1.0,幸福航空有限责任公司,Done,2023-09-06 18:47:05,21-6X-19
138637,624018-1,1.0,深圳航空有限责任公司,Confirm,2023-09-07 08:55:06,21-6X-01
139206,1150250-1,1.0,东方航空技术有限公司,Done,2023-09-09 08:05:06,21-5X-31
141070,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-09-17 00:29:04,21-5X-11
141070,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-09-17 00:29:04,21-5X-40
141337,3214972-1,1.0,中国邮政航空有限责任公司,Confirm,2023-09-18 10:19:16,21-6X-18
141351,2214275-1,1.0,幸福航空有限责任公司,Done,2023-09-18 10:49:03,21-5X-26
141404,21230-03AC,1.0,海航航空技术有限公司,Confirm,2023-09-18 13:21:15,21-3x-03
141706,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-09-19 13:51:54,21-5X-11
141706,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-09-19 13:51:54,21-5X-40
141834,645242-1,1.0,昆明航空有限公司,Done,2023-09-19 17:07:18,21-2x-28
142174,65-52810-64,1.0,中州航空有限责任公司,Done,2023-09-20 22:09:15,21-5X-02
143328,21933-01AD,1.0,九元航空有限公司,Done,2023-09-26 10:45:48,21-3x-02
143389,641121-1,1.0,中国邮政航空有限责任公司,Done,2023-09-26 14:51:48,21-6X-04
144502,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-02 01:10:20,21-5X-35
144502,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-02 01:10:20,21-6X-19
144670,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-02 20:15:07,21-5X-35
144670,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-02 20:15:07,21-6X-19
144711,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-03 07:51:35,21-5X-35
144711,398908-5,1.0,中国邮政航空有限责任公司,Done,2023-10-03 07:51:35,21-6X-19
145247,67600014-1,1.0,九元航空有限公司,Done,2023-10-06 11:44:20,21-5X-11
145247,67600014-1,1.0,九元航空有限公司,Done,2023-10-06 11:44:20,21-5X-40
145287,67600014-1,1.0,奥凯航空有限公司,Done,2023-10-06 17:40:23,21-5X-11
145287,67600014-1,1.0,奥凯航空有限公司,Done,2023-10-06 17:40:23,21-5X-40
145995,3214972-1,1.0,幸福航空有限责任公司,Done,2023-10-09 16:32:00,21-6X-18
147382,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2023-10-14 19:48:07,21-5X-11
147382,67600014-1,1.0,苏南瑞丽航空有限公司,Confirm,2023-10-14 19:48:07,21-5X-40
148985,2215240-1,1.0,东方航空技术有限公司,Done,2023-10-21 17:16:28,21-5X-04
150510,622814-5,1.0,中原龙浩航空有限公司,Confirm,2023-10-28 00:15:31,21-6X-14
150529,398908-3,1.0,幸福航空有限责任公司,Done,2023-10-28 08:14:59,21-5X-35
150529,398908-3,1.0,幸福航空有限责任公司,Done,2023-10-28 08:14:59,21-6X-19
150656,3214972-1,1.0,中州航空有限责任公司,Done,2023-10-28 20:52:53,21-6X-18
151427,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-11-01 10:40:31,21-5X-35
151427,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-11-01 10:40:31,21-6X-19
151565,7121-19971-01AC,1.0,中国邮政航空有限责任公司,Done,2023-11-01 23:29:57,21-3x-02
152330,398908-5,1.0,九元航空有限公司,Done,2023-11-05 22:49:20,21-5X-35
152330,398908-5,1.0,九元航空有限公司,Done,2023-11-05 22:49:20,21-6X-19
152898,67600014-1,1.0,昆明航空有限公司,Confirm,2023-11-08 10:05:56,21-5X-11
152898,67600014-1,1.0,昆明航空有限公司,Confirm,2023-11-08 10:05:56,21-5X-40
153008,51090248-003,1.0,昆明航空有限公司,Done,2023-11-08 15:50:34,21-6X-14
153119,WL501RC1,1.0,中州航空有限责任公司,Done,2023-11-09 08:46:34,21-3x-07-A
153208,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-11-09 14:01:11,21-5X-11
153208,541674-4,1.0,北京飞机维修工程有限公司天津分公司,Done,2023-11-09 14:01:11,21-5X-40
153561,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-11-10 18:44:19,21-5X-11
153561,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-11-10 18:44:19,21-5X-40
153567,65-52810-57,1.0,中国邮政航空有限责任公司,Done,2023-11-10 19:23:04,21-5X-02
153850,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-11-13 01:57:30,21-5X-11
153850,67600014-1,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-11-13 01:57:30,21-5X-40
154675,21230-10BA,1.0,昆明航空有限公司,Confirm,2023-11-16 11:37:48,21-3x-03
154977,4063-19972-02AB,1.0,中国邮政航空有限责任公司,Done,2023-11-17 14:31:50,21-3x-03
155414,396498-2,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-11-20 12:01:00,21-5X-03
155603,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-11-21 09:57:02,21-5X-11
155603,67600014-1,1.0,北京飞机维修工程有限公司呼和浩特分公司,Done,2023-11-21 09:57:02,21-5X-40
157081,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2023-11-27 19:30:51,21-5X-11
157081,67600014-1,1.0,苏南瑞丽航空有限公司,Done,2023-11-27 19:30:51,21-5X-40
159399,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-12-07 14:40:46,21-5X-35
159399,398908-3,1.0,中国邮政航空有限责任公司,Done,2023-12-07 14:40:46,21-6X-19
159459,396498-2,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-12-07 16:29:36,21-5X-03
160125,69-2914-24,1.0,深圳航空有限责任公司,Confirm,2023-12-11 09:43:35,21-2x-01-A
161496,67600014-1,1.0,东方航空技术有限公司,Done,2023-12-16 23:29:38,21-5X-11
161496,67600014-1,1.0,东方航空技术有限公司,Done,2023-12-16 23:29:38,21-5X-40
162187,21230-10BA,1.0,昆明航空有限公司,Done,2023-12-19 19:48:14,21-3x-03
162489,0123FA,1.0,幸福航空有限责任公司,Done,2023-12-21 10:39:01,21-2x-29
162562,541674-4,1.0,中国国际航空股份有限公司内蒙古分公司,Done,2023-12-21 14:17:14,21-5X-11
162562,541674-4,1.0,中国国际航空股份有限公司内蒙古分公司,Done,2023-12-21 14:17:14,21-5X-40
162738,0123FA2,1.0,幸福航空有限责任公司,Done,2023-12-22 10:24:17,21-2x-29
162943,541674-4,1.0,幸福航空有限责任公司,Done,2023-12-22 18:54:13,21-5X-11
162943,541674-4,1.0,幸福航空有限责任公司,Done,2023-12-22 18:54:13,21-5X-40
163283,0123FA2,1.0,山东航空股份有限公司,Done,2023-12-25 07:58:52,21-2x-29
163850,720737-6,1.0,九元航空有限公司,Done,2023-12-27 11:54:31,21-3x-05
163925,541674-4,1.0,北京飞机维修工程有限公司重庆分公司,Done,2023-12-27 15:57:22,21-5X-11
