"id","pn","num","company_name","aog_status","create_time"
71266,"398116-1-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2022-09-27 21:03:38"
71750,"541674-4",1.0000,中国邮政航空有限责任公司,Doing,"2022-09-30 10:32:30"
71906,"622814-5",1.0000,中国邮政航空有限责任公司,Confirm,"2022-09-30 19:36:21"
72216,"541674-4",1.0000,山东太古飞机工程有限公司,Doing,"2022-10-03 09:12:45"
72310,"645242-1",1.0000,昆明航空有限公司,Confirm,"2022-10-03 16:12:29"
72545,"67600014-1",1.0000,奥凯航空有限公司,Done,"2022-10-05 22:12:16"
73329,"396608-1",1.0000,九元航空有限公司,Done,"2022-10-10 17:28:36"
73655,"624018-1",1.0000,中国邮政航空有限责任公司,Confirm,"2022-10-12 14:50:58"
73831,"7121-19971-01AC",2.0000,中国邮政航空有限责任公司,Done,"2022-10-13 13:56:41"
73833,"398908-3",1.0000,中国邮政航空有限责任公司,Confirm,"2022-10-13 13:56:41"
73834,"622814-5",2.0000,中国邮政航空有限责任公司,Done,"2022-10-13 13:56:41"
74285,"67600014-1",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2022-10-16 14:41:43"
74773,"2215240-1",1.0000,九元航空有限公司,Done,"2022-10-18 23:18:20"
74959,"398116-1-1",1.0000,中原龙浩航空有限公司,Cancel,"2022-10-20 07:25:25"
75008,"622878-2",1.0000,中州航空有限责任公司,Doing,"2022-10-20 10:11:23"
75051,"0123FA2",1.0000,山东航空股份有限公司,Cancel,"2022-10-20 12:52:41"
75053,"4101054",1.0000,山东航空股份有限公司,Cancel,"2022-10-20 12:52:41"
75199,"1150250-1",1.0000,中国邮政航空有限责任公司,Confirm,"2022-10-21 05:34:44"
75200,"398908-5",1.0000,中国邮政航空有限责任公司,Done,"2022-10-21 05:34:44"
75221,"3290206-1",1.0000,中国邮政航空有限责任公司,Done,"2022-10-21 10:01:38"
75387,"824392-2-003",1.0000,东海航空有限公司,Done,"2022-10-21 17:51:05"
75456,"396608-1",1.0000,海南航空控股股份有限公司,Confirm,"2022-10-22 12:22:52"
75627,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2022-10-24 01:18:59"
76759,"398908-5",1.0000,天津货运航空有限公司,Confirm,"2022-10-30 05:47:44"
77153,"398908-5",1.0000,中国邮政航空有限责任公司,Done,"2022-11-01 11:52:27"
77324,"622814-5",1.0000,中国邮政航空有限责任公司,Done,"2022-11-02 11:02:37"
77581,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2022-11-03 16:39:24"
77621,"622878-2",1.0000,中州航空有限责任公司,Confirm,"2022-11-04 07:45:48"
77622,"622814-5",1.0000,中州航空有限责任公司,Doing,"2022-11-04 07:45:48"
77623,"398908-3",1.0000,中州航空有限责任公司,Confirm,"2022-11-04 07:45:48"
77968,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2022-11-06 14:59:00"
78186,"398908-5",1.0000,九元航空有限公司,Confirm,"2022-11-07 19:00:45"
78190,"622814-5",1.0000,九元航空有限公司,Doing,"2022-11-07 19:44:44"
78332,"2215240-1",1.0000,幸福航空有限责任公司,Doing,"2022-11-08 15:05:26"
78832,"622814-4",1.0000,中州航空有限责任公司,Confirm,"2022-11-11 16:53:15"
79491,"541674-4",1.0000,天津货运航空有限公司,Doing,"2022-11-16 10:42:30"
79641,WL501RC1,1.0000,九元航空有限公司,Doing,"2022-11-16 22:09:00"
80110,"67600014-1",1.0000,北京飞机维修工程有限公司天津分公司,Confirm,"2022-11-19 22:50:57"
80215,"622814-5",2.0000,中国邮政航空有限责任公司,Doing,"2022-11-21 08:28:52"
80261,"572756-1",1.0000,中州航空有限责任公司,Doing,"2022-11-21 11:13:42"
80262,"572757-1",1.0000,中州航空有限责任公司,Doing,"2022-11-21 11:13:42"
80354,"641172-1",1.0000,中州航空有限责任公司,Doing,"2022-11-21 20:15:15"
80355,"396608-1",1.0000,中州航空有限责任公司,Confirm,"2022-11-21 20:15:15"
82538,"3202444-1",2.0000,东方航空技术有限公司,Done,"2022-12-05 13:15:15"
83997,"3202444-1",1.0000,九元航空有限公司,Done,"2022-12-13 15:11:03"
84033,"398908-5",1.0000,九元航空有限公司,Doing,"2022-12-13 16:42:44"
84435,"51090248-003",1.0000,苏南瑞丽航空有限公司,Doing,"2022-12-16 11:15:10"
84455,"0123FA2",1.0000,中国邮政航空有限责任公司,Doing,"2022-12-16 12:51:03"
84569,"67200060-1",1.0000,福州航空有限责任公司,Confirm,"2022-12-17 08:29:36"
84679,"67600014-1",1.0000,厦门航空有限公司,Cancel,"2022-12-17 22:07:13"
84887,"67600014-1",1.0000,奥凯航空有限公司,Confirm,"2022-12-19 18:15:17"
86546,"21933-01AA",1.0000,河北航空有限公司,Doing,"2023-01-02 08:50:37"
86904,WL501RC1,1.0000,金鹏航空股份有限公司,Doing,"2023-01-04 14:43:15"
87239,"398908-5",1.0000,山东航空股份有限公司,Confirm,"2023-01-06 02:20:51"
87563,"7121-19971-01AC",1.0000,厦门航空有限公司,Doing,"2023-01-08 13:51:10"
88087,"396608-1",1.0000,厦门航空有限公司,Done,"2023-01-10 23:27:19"
88594,"398908-6",1.0000,九元航空有限公司,Done,"2023-01-13 12:34:58"
89249,"21933-01AD",1.0000,金鹏航空股份有限公司,Doing,"2023-01-16 23:13:25"
89255,"21230-10BA",1.0000,金鹏航空股份有限公司,Confirm,"2023-01-17 00:31:30"
89586,"0123FA2",1.0000,山东航空股份有限公司,Doing,"2023-01-18 14:34:32"
89900,"398908-3",1.0000,河北航空有限公司,Confirm,"2023-01-20 11:22:39"
89909,"396608-1",1.0000,东海航空有限公司,Done,"2023-01-20 12:45:27"
89950,"396608-1",1.0000,中国国际航空股份有限公司重庆分公司,Done,"2023-01-20 16:26:29"
89977,"396608-1",1.0000,东海航空有限公司,Done,"2023-01-21 00:16:41"
90074,"51090248-005",1.0000,苏南瑞丽航空有限公司,Confirm,"2023-01-22 01:30:15"
90372,AW2835AB06,1.0000,九元航空有限公司,Doing,"2023-01-24 17:10:10"
90407,"21933-01AC",1.0000,厦门航空有限公司,Doing,"2023-01-24 20:00:14"
90431,"541674-4",1.0000,河北航空有限公司,Doing,"2023-01-24 21:37:29"
90443,"398908-5",1.0000,九元航空有限公司,Doing,"2023-01-24 23:28:09"
90572,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-01-25 21:22:23"
90745,"645405-2",1.0000,九元航空有限公司,Done,"2023-01-27 09:23:56"
90825,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-01-27 16:13:36"
90844,"824392-1-003",1.0000,苏南瑞丽航空有限公司,Done,"2023-01-27 20:57:01"
91143,"398908-3",1.0000,幸福航空有限责任公司,Done,"2023-01-29 11:43:08"
91175,"67600014-1",1.0000,幸福航空有限责任公司,Doing,"2023-01-29 14:05:12"
91177,"1150002-1",1.0000,幸福航空有限责任公司,Doing,"2023-01-29 14:05:12"
91416,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Cancel,"2023-01-30 18:00:04"
91468,"67600014-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-01-31 08:41:23"
91503,WL501RC1,1.0000,海航航空技术有限公司,Doing,"2023-01-31 11:00:53"
91628,"63396754-2",1.0000,海航航空技术有限公司,Cancel,"2023-02-01 02:57:57"
91631,"63396754-2",1.0000,海南航空控股股份有限公司,Doing,"2023-02-01 02:59:53"
92015,"67600014-1",1.0000,奥凯航空有限公司,Doing,"2023-02-02 20:20:12"
92254,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-02-03 22:12:09"
92408,"398908-3",1.0000,苏南瑞丽航空有限公司,Confirm,"2023-02-05 13:11:11"
92432,"0123FA2",1.0000,山东航空股份有限公司,Doing,"2023-02-05 16:30:23"
92475,"398908-4",1.0000,苏南瑞丽航空有限公司,Doing,"2023-02-05 22:15:41"
92601,"65-52810-64",1.0000,顺丰航空有限公司,Done,"2023-02-06 11:48:40"
92886,"398908-5",1.0000,中国邮政航空有限责任公司,Doing,"2023-02-07 12:06:28"
92890,"21933-01AC",1.0000,厦门航空有限公司,Doing,"2023-02-07 12:07:03"
92897,"21933-01AC",1.0000,中国邮政航空有限责任公司,Doing,"2023-02-07 13:02:14"
93453,"7121-19971-01AC",1.0000,中国邮政航空有限责任公司,Done,"2023-02-09 18:51:26"
93503,"1019439-1-001",1.0000,幸福航空有限责任公司,Doing,"2023-02-10 08:13:32"
93570,"1019439-2-001",1.0000,幸福航空有限责任公司,Done,"2023-02-10 13:12:13"
93884,"21933-01AD",1.0000,山东航空股份有限公司,Doing,"2023-02-12 09:54:43"
93885,"1019439-1-001",1.0000,苏南瑞丽航空有限公司,Doing,"2023-02-12 09:57:33"
94657,"622814-5",1.0000,厦门航空有限公司,Doing,"2023-02-15 18:30:47"
94734,"67600014-1",1.0000,苏南瑞丽航空有限公司,Confirm,"2023-02-16 10:13:06"
94895,"396608-1",1.0000,厦门航空有限公司,Done,"2023-02-17 08:00:56"
95383,"622878-2",1.0000,中州航空有限责任公司,Done,"2023-02-20 07:22:31"
95448,"7121-19971-01AC",1.0000,厦门航空有限公司,Doing,"2023-02-20 10:58:36"
95647,"622814-5",1.0000,中州航空有限责任公司,Doing,"2023-02-21 10:12:58"
95780,"1019439-2-001",1.0000,厦门航空有限公司,Doing,"2023-02-21 16:39:05"
96064,"622878-2",1.0000,中州航空有限责任公司,Done,"2023-02-22 16:59:15"
97346,"622878-2",1.0000,中国邮政航空有限责任公司,Cancel,"2023-02-28 19:33:48"
97348,"622878-2",1.0000,中州航空有限责任公司,Done,"2023-02-28 20:08:34"
97456,"396608-1",1.0000,东海航空有限公司,Confirm,"2023-03-01 12:49:14"
97498,"65-52810-64",1.0000,东海航空有限公司,Doing,"2023-03-01 14:26:36"
97522,AW2835AB06,1.0000,九元航空有限公司,Doing,"2023-03-01 15:55:41"
97526,"398908-5",1.0000,九元航空有限公司,Done,"2023-03-01 16:12:16"
97559,"622878-2",1.0000,中州航空有限责任公司,Cancel,"2023-03-01 17:32:34"
97591,"3214972-1",1.0000,东方航空技术有限公司,Confirm,"2023-03-01 21:12:49"
97638,"4063-19972-01AB",1.0000,天津货运航空有限公司,Doing,"2023-03-02 09:29:27"
98090,"541674-4",1.0000,河北航空有限公司,Doing,"2023-03-03 17:23:37"
98109,"396608-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-03-03 20:12:31"
98116,"645242-1",1.0000,奥凯航空有限公司,Done,"2023-03-03 22:13:28"
98380,"622814-5",1.0000,中州航空有限责任公司,Doing,"2023-03-06 08:02:32"
98711,"645405-1",1.0000,厦门航空有限公司,Doing,"2023-03-07 10:45:33"
98712,"7121-19971-01AC",1.0000,厦门航空有限公司,Doing,"2023-03-07 10:45:33"
98745,"2215240-3",1.0000,广州飞机维修工程有限公司,Doing,"2023-03-07 14:03:58"
99075,"67600014-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-03-09 01:10:58"
99559,"396608-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-03-11 19:42:05"
99605,"63396754-2",1.0000,东海航空有限公司,Doing,"2023-03-12 07:18:11"
99703,"67600014-1",1.0000,厦门航空有限公司,Doing,"2023-03-12 16:13:26"
99747,"51090248-003",1.0000,幸福航空有限责任公司,Confirm,"2023-03-12 20:53:21"
99764,"67600014-1",1.0000,幸福航空有限责任公司,Doing,"2023-03-13 00:11:30"
100462,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-03-15 18:54:38"
100463,"1150002-1",1.0000,九元航空有限公司,Done,"2023-03-15 18:57:01"
101144,"1150002-1",1.0000,九元航空有限公司,Doing,"2023-03-19 02:49:05"
101343,"645242-1",1.0000,东海航空有限公司,Done,"2023-03-20 10:47:10"
101541,"4101054",1.0000,金鹏航空股份有限公司,Doing,"2023-03-21 08:44:34"
101542,"0123FA2",1.0000,金鹏航空股份有限公司,Doing,"2023-03-21 08:44:34"
101742,"7123-19973-02AB",1.0000,北京飞机维修工程有限公司天津分公司,Doing,"2023-03-21 19:20:34"
101994,"024116",1.0000,中州航空有限责任公司,Doing,"2023-03-22 18:50:15"
102106,"645242-1",1.0000,昆明航空有限公司,Doing,"2023-03-23 11:31:21"
102429,"396608-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-03-24 15:15:59"
102640,"21933-01AD",1.0000,厦门航空有限公司,Doing,"2023-03-25 12:28:39"
103171,"21933-01AC",1.0000,江苏京东货运航空有限公司,Doing,"2023-03-28 00:29:52"
104076,"67600014-1",1.0000,幸福航空有限责任公司,Confirm,"2023-03-31 18:49:54"
104139,"2215240-1",1.0000,东海航空有限公司,Done,"2023-04-01 11:24:23"
104190,"3202444-1",1.0000,东海航空有限公司,Doing,"2023-04-01 17:18:38"
104947,AW2835AB06,1.0000,中国邮政航空有限责任公司,Done,"2023-04-04 17:41:21"
104948,"21933-01AC",2.0000,中国邮政航空有限责任公司,Done,"2023-04-04 17:41:21"
105110,"67600014-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-04-05 18:51:43"
105150,"1150002-1",1.0000,中原龙浩航空有限公司,Done,"2023-04-06 08:27:07"
105570,"622878-2",1.0000,中国邮政航空有限责任公司,Confirm,"2023-04-07 15:25:29"
105907,"398908-3",1.0000,九元航空有限公司,Doing,"2023-04-10 07:20:11"
106142,"4101054",1.0000,湖南航空股份有限公司,Doing,"2023-04-10 19:05:54"
106394,WL501RC1,1.0000,中州航空有限责任公司,Done,"2023-04-11 19:23:38"
106513,"69-37334-12",1.0000,中原龙浩航空有限公司,Doing,"2023-04-12 12:51:38"
106777,WL501RC1,1.0000,深圳航空有限责任公司,Doing,"2023-04-13 11:34:35"
106861,"21933-01AC",1.0000,中州航空有限责任公司,Confirm,"2023-04-13 15:39:11"
106862,WL501RC1,1.0000,中州航空有限责任公司,Confirm,"2023-04-13 15:39:11"
106977,AW2835AB06,1.0000,中国国际航空股份有限公司重庆分公司,Doing,"2023-04-14 05:02:31"
107719,"541674-4",1.0000,海航航空技术有限公司,Cancel,"2023-04-17 11:54:13"
107720,"541674-4",1.0000,天津货运航空有限公司,Done,"2023-04-17 11:55:49"
107793,"1150250-1",1.0000,海航航空技术有限公司,Doing,"2023-04-17 14:13:46"
108276,ES210-1632,1.0000,中原龙浩航空有限公司,Doing,"2023-04-19 10:04:34"
108426,"398908-3",1.0000,中州航空有限责任公司,Doing,"2023-04-19 16:26:48"
108680,"67600014-1",1.0000,昆明航空有限公司,Done,"2023-04-20 14:33:02"
109071,"645242-1",1.0000,东海航空有限公司,Confirm,"2023-04-22 11:48:43"
109813,"398908-3",1.0000,九元航空有限公司,Doing,"2023-04-26 04:14:12"
110651,"67600014-1",1.0000,奥凯航空有限公司,Doing,"2023-04-29 21:05:05"
110660,"398908-5",1.0000,奥凯航空有限公司,Done,"2023-04-29 22:47:57"
110731,"1150002-1",1.0000,中原龙浩航空有限公司,Done,"2023-04-30 10:11:57"
110733,"3290206-1",1.0000,天津货运航空有限公司,Doing,"2023-04-30 10:14:10"
111140,"67600014-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Done,"2023-05-03 08:32:06"
111223,"398908-3",1.0000,山东航空股份有限公司,Done,"2023-05-03 20:53:17"
112143,"51090248-003",1.0000,苏南瑞丽航空有限公司,Doing,"2023-05-06 20:32:01"
112159,"645242-1",1.0000,昆明航空有限公司,Doing,"2023-05-06 23:27:43"
112379,WL501RC1,1.0000,中原龙浩航空有限公司,Confirm,"2023-05-08 11:46:43"
112737,"398908-3",1.0000,中州航空有限责任公司,Doing,"2023-05-09 17:27:58"
112831,"622878-2",1.0000,中国邮政航空有限责任公司,Done,"2023-05-10 10:38:15"
112898,"398908-3",1.0000,中国邮政航空有限责任公司,Done,"2023-05-10 14:40:23"
112968,"645242-1",1.0000,北京飞机维修工程有限公司呼和浩特分公司,Doing,"2023-05-10 16:38:55"
113022,ES210-1632,1.0000,中州航空有限责任公司,Doing,"2023-05-10 21:53:53"
113698,"398908-3",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-05-14 23:28:33"
114613,"67600014-1",1.0000,昆明航空有限公司,Doing,"2023-05-18 16:19:17"
114690,"21933-01AC",1.0000,山东航空股份有限公司,Doing,"2023-05-18 22:46:18"
114880,"622814-4",1.0000,深圳航空有限责任公司,Doing,"2023-05-19 15:23:25"
114967,"396608-1",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2023-05-20 00:20:44"
115203,ES210-1632,1.0000,海航航空技术有限公司,Doing,"2023-05-21 11:18:08"
115807,"51090248-003",1.0000,昆明航空有限公司,Doing,"2023-05-24 07:32:08"
116347,"65-52810-64",1.0000,海航航空技术有限公司,Cancel,"2023-05-26 11:53:53"
116350,"65-52810-64",1.0000,金鹏航空股份有限公司,Confirm,"2023-05-26 12:39:06"
116450,"645242-1",1.0000,北京飞机维修工程有限公司大连分公司,Done,"2023-05-26 17:32:07"
117033,"1150250-1",1.0000,东方航空技术有限公司,Doing,"2023-05-29 22:05:50"
117305,"398908-3",1.0000,山东航空股份有限公司,Doing,"2023-05-30 19:13:38"
117308,"624018-1",1.0000,奥凯航空有限公司,Done,"2023-05-30 19:27:53"
117327,"3214972-1",1.0000,奥凯航空有限公司,Done,"2023-05-30 22:18:43"
117375,"398908-5",1.0000,幸福航空有限责任公司,Doing,"2023-05-31 10:16:14"
118197,"645242-1",1.0000,昆明航空有限公司,Doing,"2023-06-04 01:00:32"
118309,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-06-04 17:12:16"
118353,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-06-05 02:06:10"
118661,"65-52810-64",1.0000,山东航空股份有限公司,Doing,"2023-06-06 08:57:51"
118771,"67600014-1",1.0000,奥凯航空有限公司,Done,"2023-06-06 14:21:50"
118864,"1019439-1-001",1.0000,山东航空股份有限公司,Doing,"2023-06-06 17:05:36"
119163,"183010-4",1.0000,海航航空技术有限公司,Doing,"2023-06-07 19:35:59"
119183,"824392-1-002",1.0000,奥凯航空有限公司,Doing,"2023-06-07 23:35:31"
119205,"7123-19973-03AB",1.0000,奥凯航空有限公司,Done,"2023-06-08 08:10:16"
119464,"398908-5",1.0000,九元航空有限公司,Done,"2023-06-09 02:46:49"
119721,"396498-2",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-06-10 10:00:45"
119898,"214C50-2",2.0000,中州航空有限责任公司,Doing,"2023-06-11 10:25:52"
120005,"396608-1",1.0000,北京飞机维修工程有限公司天津分公司,Done,"2023-06-11 21:11:11"
120017,"214C50-2",1.0000,海航航空技术有限公司,Done,"2023-06-12 00:10:20"
120583,"21933-01AD",1.0000,东方航空技术有限公司,Done,"2023-06-14 10:10:34"
120781,"2215240-1",1.0000,河北航空有限公司,Doing,"2023-06-14 23:07:09"
120792,"607518-2",1.0000,东方航空技术有限公司,Doing,"2023-06-15 01:45:29"
120801,"541674-4",1.0000,中州航空有限责任公司,Done,"2023-06-15 02:49:53"
120817,"622878-2",1.0000,中州航空有限责任公司,Doing,"2023-06-15 08:50:00"
121030,"398908-3",1.0000,中国邮政航空有限责任公司,Doing,"2023-06-16 08:16:01"
121066,"622814-5",1.0000,中国邮政航空有限责任公司,Doing,"2023-06-16 10:28:11"
121271,"398908-5",1.0000,九元航空有限公司,Done,"2023-06-16 22:53:24"
121467,"398908-3",1.0000,苏南瑞丽航空有限公司,Done,"2023-06-18 03:21:49"
121612,"2215280-1",1.0000,东海航空有限公司,Done,"2023-06-19 03:43:27"
122091,"396608-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-06-20 16:43:55"
122656,"622814-5",1.0000,九元航空有限公司,Doing,"2023-06-23 07:49:58"
122686,"4101054",1.0000,苏南瑞丽航空有限公司,Done,"2023-06-23 10:25:13"
122720,"398908-5",1.0000,九元航空有限公司,Confirm,"2023-06-23 12:33:09"
122888,"622878-2",1.0000,中国邮政航空有限责任公司,Confirm,"2023-06-24 12:39:47"
122966,"641172-1",1.0000,东方航空技术有限公司,Doing,"2023-06-25 00:41:49"
122968,"572757-1",1.0000,东方航空技术有限公司,Doing,"2023-06-25 00:41:49"
122993,"024116",1.0000,九元航空有限公司,Done,"2023-06-25 07:18:57"
123058,"398908-3",1.0000,苏南瑞丽航空有限公司,Doing,"2023-06-25 10:36:00"
123180,"024116",1.0000,九元航空有限公司,Cancel,"2023-06-25 15:43:52"
123261,"4101054",1.0000,厦门航空有限公司,Done,"2023-06-25 23:51:33"
123731,"0123FA2",1.0000,中国邮政航空有限责任公司,Doing,"2023-06-27 23:22:22"
123831,"572756-1",1.0000,广州飞机维修工程有限公司,Doing,"2023-06-28 13:26:01"
123919,"67600014-1",1.0000,幸福航空有限责任公司,Done,"2023-06-28 17:37:18"
124018,"67600014-1",1.0000,北京飞机维修工程有限公司大连分公司,Confirm,"2023-06-29 10:18:27"
124314,"21933-01AC",1.0000,昆明航空有限公司,Cancel,"2023-06-30 13:26:56"
124344,"824392-2-003",1.0000,奥凯航空有限公司,Doing,"2023-06-30 14:58:07"
124345,"824392-1-002",1.0000,奥凯航空有限公司,Doing,"2023-06-30 14:58:20"
124360,"21933-01AC",1.0000,苏南瑞丽航空有限公司,Done,"2023-06-30 15:27:56"
124384,"21933-01AC",1.0000,苏南瑞丽航空有限公司,Cancel,"2023-06-30 16:33:21"
124483,"814392-2-003",1.0000,奥凯航空有限公司,Doing,"2023-07-01 08:51:45"
124566,"1150250-1",1.0000,中国邮政航空有限责任公司,Doing,"2023-07-01 15:20:41"
124618,"67600014-1",1.0000,幸福航空有限责任公司,Done,"2023-07-01 19:49:15"
124619,"67600014-1",1.0000,海航航空技术有限公司,Doing,"2023-07-01 19:50:01"
124649,"645242-1",1.0000,奥凯航空有限公司,Done,"2023-07-02 01:28:25"
124776,"541674-4",1.0000,厦门航空有限公司,Doing,"2023-07-02 20:05:21"
124841,"541674-4",1.0000,河北航空有限公司,Doing,"2023-07-03 10:58:23"
125281,"63396754-2",1.0000,幸福航空有限责任公司,Done,"2023-07-05 10:17:54"
125474,"21230-03AC",1.0000,奥凯航空有限公司,Doing,"2023-07-05 23:51:36"
125479,"65-52810-64",1.0000,东方航空技术有限公司,Doing,"2023-07-06 01:48:45"
125519,"398908-5",1.0000,苏南瑞丽航空有限公司,Done,"2023-07-06 09:41:42"
125577,"3290206-1",1.0000,幸福航空有限责任公司,Confirm,"2023-07-06 11:39:02"
125578,"398908-3",1.0000,幸福航空有限责任公司,Confirm,"2023-07-06 11:39:02"
125764,"398908-3",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-07-06 22:04:01"
126006,"67600014-1",1.0000,奥凯航空有限公司,Doing,"2023-07-07 20:42:16"
126136,"645242-1",1.0000,奥凯航空有限公司,Doing,"2023-07-08 16:15:31"
126354,"622878-2",1.0000,海航航空技术有限公司,Doing,"2023-07-10 09:28:17"
126407,"1019439-1-001",1.0000,九元航空有限公司,Doing,"2023-07-10 11:15:53"
126415,"824392-1-003",1.0000,北京飞机维修工程有限公司大连分公司,Done,"2023-07-10 11:34:02"
126416,"21230-10BA",1.0000,九元航空有限公司,Doing,"2023-07-10 11:38:33"
126429,"398908-5",1.0000,九元航空有限公司,Done,"2023-07-10 13:08:23"
126588,"398908-5",1.0000,苏南瑞丽航空有限公司,Done,"2023-07-11 01:42:13"
126787,"67600014-1",1.0000,幸福航空有限责任公司,Confirm,"2023-07-12 00:41:24"
127032,"396608-1",1.0000,四川航空股份有限公司,Cancel,"2023-07-13 09:05:07"
127033,"396608-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-07-13 09:06:00"
128305,"67600014-1",1.0000,九元航空有限公司,Doing,"2023-07-19 01:27:48"
129034,"2215240-1",1.0000,九元航空有限公司,Done,"2023-07-23 00:05:30"
129157,"398908-3",1.0000,苏南瑞丽航空有限公司,Doing,"2023-07-23 23:17:01"
129158,"398908-5",1.0000,苏南瑞丽航空有限公司,Cancel,"2023-07-23 23:17:01"
129224,"1019439-2-001",1.0000,北京飞机维修工程有限公司,Done,"2023-07-24 10:42:36"
129358,"3214972-1",1.0000,中国南方航空股份有限公司,Done,"2023-07-24 20:04:03"
129371,"624018-1",1.0000,九元航空有限公司,Doing,"2023-07-24 23:49:22"
129651,"624018-1",1.0000,中州航空有限责任公司,Doing,"2023-07-25 20:25:11"
129869,"572756-1",1.0000,幸福航空有限责任公司,Confirm,"2023-07-26 18:17:53"
129871,"641172-1",1.0000,幸福航空有限责任公司,Doing,"2023-07-26 18:17:53"
129884,"398908-3",1.0000,幸福航空有限责任公司,Doing,"2023-07-26 20:56:44"
130424,"21230-03AC",1.0000,奥凯航空有限公司,Doing,"2023-07-29 09:32:42"
130562,"396608-1",1.0000,九元航空有限公司,Done,"2023-07-30 09:49:56"
130665,"622878-2",1.0000,九元航空有限公司,Doing,"2023-07-30 22:33:52"
130666,"396608-1",1.0000,九元航空有限公司,Doing,"2023-07-30 22:33:52"
130688,"67600014-1",1.0000,东方航空技术有限公司,Doing,"2023-07-31 07:57:24"
131447,"21933-01AD",1.0000,九元航空有限公司,Doing,"2023-08-03 12:36:41"
131679,"398908-5",1.0000,中国邮政航空有限责任公司,Doing,"2023-08-04 11:03:30"
131789,"63396754-2",1.0000,山东航空股份有限公司,Done,"2023-08-04 18:51:59"
132314,"67600014-1",1.0000,九元航空有限公司,Confirm,"2023-08-07 18:45:16"
132358,WL501RC1,1.0000,中州航空有限责任公司,Done,"2023-08-08 00:12:38"
132532,"1150250-1",1.0000,东方航空技术有限公司,Doing,"2023-08-08 18:50:52"
132750,"398908-5",1.0000,海航航空技术有限公司,Doing,"2023-08-09 21:21:55"
132781,"645242-1",1.0000,河北航空有限公司,Doing,"2023-08-10 01:55:03"
132785,"645242-1",1.0000,东海航空有限公司,Done,"2023-08-10 03:05:20"
133267,"3214972-1",1.0000,山东航空股份有限公司,Done,"2023-08-12 13:43:29"
133322,"1019439-1-001",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-08-12 21:02:39"
133323,"1019439-2-001",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-08-12 21:05:39"
133330,"3290206-1",1.0000,昆明航空有限公司,Done,"2023-08-12 21:41:20"
133407,"67600014-1",1.0000,山东航空股份有限公司,Doing,"2023-08-13 10:50:43"
133411,"541674-4",1.0000,北京飞机维修工程有限公司重庆分公司,Doing,"2023-08-13 11:10:50"
134389,"67600014-1",1.0000,苏南瑞丽航空有限公司,Done,"2023-08-17 13:27:23"
134426,"63396754-2",1.0000,山东航空股份有限公司,Done,"2023-08-17 16:11:12"
134671,"398908-3",1.0000,山东航空股份有限公司,Doing,"2023-08-18 18:51:50"
134991,"398908-5",1.0000,苏南瑞丽航空有限公司,Done,"2023-08-20 18:44:53"
134995,"21230-10BA",1.0000,金鹏航空股份有限公司,Doing,"2023-08-20 18:52:42"
135061,"21230-10BA",1.0000,海航航空技术有限公司,Doing,"2023-08-21 09:24:47"
135187,"3214972-1",1.0000,中国邮政航空有限责任公司,Doing,"2023-08-21 15:51:06"
135192,"67600014-1",1.0000,北京飞机维修工程有限公司重庆分公司,Done,"2023-08-21 16:02:31"
135679,"3214972-1",1.0000,九元航空有限公司,Doing,"2023-08-23 14:09:18"
135755,"67600014-1",1.0000,苏南瑞丽航空有限公司,Doing,"2023-08-23 21:38:41"
135807,"398908-5",1.0000,幸福航空有限责任公司,Done,"2023-08-24 08:59:28"
136042,"398908-5",1.0000,九元航空有限公司,Doing,"2023-08-25 08:35:18"
136132,"622878-2",1.0000,昆明航空有限公司,Done,"2023-08-25 13:58:56"
136133,"3290206-1",1.0000,昆明航空有限公司,Done,"2023-08-25 13:58:56"
